time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level
2025-04-16,-76.5,164.5,98.962494,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,60.000004,98.20547,98.08155,98.92249,98.13897335123683,98.13897335123683,Very High
2025-04-16,-76.5,165.5,99.5199,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,56.09476,98.64653,98.73434,99.455215,99.29392252287785,99.29392252287785,Very High
2025-04-16,-76.5,166.5,99.62144,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,84.3832,52.499996,98.95684,99.20049,99.68613,99.42892012758419,99.42892012758419,Very High
2025-04-16,-76.5,167.5,99.7014,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,75.674194,43.15161,99.32306,99.58178,99.78656,99.51524450569933,99.51524450569933,Very High
2025-04-16,-76.5,168.5,99.29789,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,20.622982,99.08004,99.25943,99.51118,98.57088612225459,98.57088612225459,Very High
2025-04-16,-76.5,169.5,98.63149,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,62.479366,0.0,98.342064,98.58069,98.973015,98.15125463369172,98.15125463369172,Very High
2025-04-16,-76.5,170.5,97.61764,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,60.000004,0.0,97.3098,97.44881,98.21437,97.44550353302681,97.44550353302681,Very High
2025-04-16,-76.5,171.5,97.41477,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,57.879673,0.0,96.92956,97.144516,98.07726,97.60357063904425,97.60357063904425,Very High
2025-04-16,-76.5,172.5,97.381935,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,57.506466,0.0,96.63528,96.88453,98.03905,97.6552496518172,97.6552496518172,Very High
2025-04-16,-76.5,173.5,97.98847,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,56.45485,0.0,96.829056,97.20991,98.48,97.21538140006996,97.21538140006996,Very High
2025-04-16,-76.5,174.5,98.05642,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,57.09759,0.0,96.81081,97.16283,98.54369,97.43951554804744,97.43951554804744,Very High
2025-04-16,-76.5,175.5,98.3103,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,54.241104,0.0,96.971085,97.41002,98.6995,97.95615677964304,97.95615677964304,Very High
2025-04-16,-76.5,176.5,98.56109,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,97.140915,97.67016,98.813,97.87369410467335,97.87369410467335,Very High
2025-04-16,-76.5,177.5,98.77341,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,97.29296,97.86029,98.89142,98.0282427156288,98.0282427156288,Very High
2025-04-16,-76.5,178.5,98.97827,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,97.4787,98.038376,99.02378,98.03742850897902,98.03742850897902,Very High
2025-04-16,-76.5,179.5,99.24214,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,97.77367,98.2906,99.22417,98.32211139351436,98.32211139351436,Very High
2025-04-16,-76.5,-179.5,99.497154,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,98.18704,98.60961,99.46308,99.21600637803012,99.21600637803012,Very High
2025-04-16,-76.5,-178.5,99.67754,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,98.624954,98.93547,99.664894,99.24509302412146,99.24509302412146,Very High
2025-04-16,-76.5,-177.5,99.7683,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.0,0.0,98.99269,99.213135,99.813675,99.48525907784523,99.48525907784523,Very High
2025-04-16,-76.5,-176.5,99.81415,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,50.79514,0.0,99.2479,99.37707,99.90594,99.53099783699669,99.53099783699669,Very High
2025-04-16,-76.5,-175.5,99.84079,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,59.02783,0.0,99.422806,99.47684,99.955,99.54359822206546,99.54359822206546,Very High
2025-04-16,-76.5,-174.5,99.837,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,57.99395,0.0,99.5273,99.56434,99.979225,99.55551008051161,99.55551008051161,Very High
2025-04-16,-76.5,-173.5,99.79932,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,61.66614,0.0,99.57609,99.663895,99.98547,99.55347601862272,99.55347601862272,Very High
2025-04-16,-76.5,-172.5,99.75811,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,69.80644,0.0,99.6194,99.72405,99.98419,99.53265304013857,99.53265304013857,Very High
2025-04-16,-76.5,-171.5,99.73816,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,0.0,99.629265,99.7574,99.98322,99.50291946930605,99.50291946930605,Very High
2025-04-16,-76.5,-170.5,99.71658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,69.172195,0.0,99.68793,99.765976,99.98214,99.47881172278134,99.47881172278134,Very High
