time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level,nearby_iceberg_risk,combined_risk_score,combined_risk_level
2025-04-16,-77.5,-174.5,99.412125,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,0.0,98.61724,98.98554,99.359085,99.22962324412642,99.22962324412642,Very High,0.0,69.46073627088849,High
2025-04-16,-77.5,-173.5,99.46233,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,0.0,98.97581,99.28351,99.5715,99.37072157198224,99.37072157198224,Very High,0.0,69.55950510038757,High
2025-04-16,-77.5,-172.5,99.40485,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,99.14126,99.44329,99.62045,99.26425758594657,99.26425758594657,Very High,0.0,69.4849803101626,High
2025-04-16,-77.5,-171.5,99.541725,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,83.3844,0.0,99.62799,99.74745,99.91527,99.43538051467844,99.43538051467844,Very High,0.0,69.60476636027491,High
2025-04-16,-77.5,-170.5,99.436325,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,99.534424,99.66444,99.74362,99.3644735253176,99.3644735253176,Very High,0.0,69.55513146772232,High
2025-04-16,-77.5,-169.5,99.46314,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.53429,0.0,99.70746,99.75389,99.80344,99.39765442951364,99.39765442951364,Very High,0.0,69.57835810065954,High
2025-04-16,-77.5,-168.5,99.347466,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.51002,0.0,99.58875,99.69804,99.59624,99.1352818873506,99.1352818873506,Very High,0.0,69.39469732114542,High
2025-04-16,-77.5,-167.5,99.34959,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.627075,0.0,99.70217,99.76432,99.67427,99.14253016520776,99.14253016520776,Very High,0.0,69.39977111564542,High
2025-04-16,-77.5,-166.5,99.26602,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.551636,0.0,99.70892,99.80562,99.634056,98.67748574403689,98.67748574403689,Very High,0.0,69.07424002082581,High
2025-04-16,-77.5,-165.5,99.19386,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.67008,99.83655,99.62854,98.53490167460522,98.53490167460522,Very High,0.0,68.97443117222365,High
2025-04-16,-77.5,-164.5,99.08411,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.63877,99.84544,99.584816,98.45850952951552,98.45850952951552,Very High,0.0,68.92095667066086,High
2025-04-16,-77.5,-163.5,98.837654,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.49987,99.72205,99.27075,98.40071776758732,98.40071776758732,Very High,0.0,68.88050243731112,High
2025-04-16,-77.5,-162.5,98.58575,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,0.0,99.39938,99.61272,98.9088,97.08909896790188,97.08909896790188,Very High,0.0,67.96236927753131,High
2025-04-16,-77.5,-161.5,98.39374,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.500015,0.0,99.22672,99.48219,98.5793,97.78849004106397,97.78849004106397,Very High,0.0,68.45194302874476,High
