iceberg_id,datetime,latitude,longitude,target_latitude,target_longitude,predicted_latitude,predicted_longitude,prediction_error_km,predicted_movement_km,trajectory_uncertainty,movement_risk,iceberg_risk_score,iceberg_risk_level
b21a,2002-08-24,-74.7418,-103.0959,-74.7581,-102.9106,-74.74013010325767,-103.09865795745584,5.8522651059383985,0.2024667300800729,0.38900852077275777,0.019053869657482063,24.102666032664747,Low
b21a,2002-08-25,-74.7581,-102.9106,-74.7581,-102.9106,-74.75755695712142,-102.88030117092947,0.8877839469285765,0.8877839469285765,0.059012282203355346,0.083548144438803,6.882662709753442,Low
b21a,2002-08-26,-74.7581,-102.9106,-74.7581,-102.9106,-74.74964632786602,-102.90191406170091,0.9737128001429441,0.9737128001429441,0.06472409728273401,0.09163479239482,7.548837532756841,Low
b21a,2002-08-27,-74.7581,-102.9106,-74.7581,-102.9106,-74.75596223180183,-102.91479529793817,0.26748462687132046,0.26748462687132046,0.017780089784907412,0.025172615835553427,2.0737100205165815,Low
b21a,2002-08-28,-74.7581,-102.9106,-74.7581,-102.9106,-74.75586442213482,-102.91362866650267,0.2638828422788401,0.2638828422788401,0.017540673956830666,0.024833656767402793,2.0457867081059518,Low
b21a,2002-08-29,-74.7581,-102.9106,-74.7581,-102.9106,-74.75393744517632,-102.90867539567999,0.4662626831255067,0.4662626831255067,0.030993154508694547,0.04387934939685014,3.614763246395679,Low
b21a,2002-08-30,-74.7581,-102.9106,-74.7581,-102.9106,-74.75615818068505,-102.91597075262986,0.26697189486621076,0.26697189486621076,0.017746007747397152,0.025124363321223215,2.0697349976927577,Low
b21a,2002-08-31,-74.7581,-102.9106,-74.6982,-103.2057,-74.7561536944712,-102.9159770052638,10.65556327876626,0.2674829039656432,0.708290693268025,0.025172453695234406,43.504339743890874,Moderate
b21a,2002-09-01,-74.6982,-103.2057,-74.6696,-103.3756,-74.67340744113757,-103.29270524179893,2.473171427951718,3.758834283347153,0.16439527967191747,0.35373880178065187,24.013268851541124,Low
b21a,2002-09-02,-74.6696,-103.3756,-74.6696,-103.3756,-74.65216982235486,-103.49259041685403,3.9494825715713673,3.9494825715713673,0.2625278153284222,0.37168045388719606,30.618887075193175,Moderate
b21a,2002-09-03,-74.6696,-103.3756,-74.6696,-103.3756,-74.66317926396327,-103.3908188604002,0.8426059913599168,0.8426059913599168,0.05600923819404202,0.07929650824921117,6.532414621610968,Low
b21a,2002-09-04,-74.6696,-103.3756,-74.6696,-103.3756,-74.66811780608259,-103.37855561256119,0.18631611948221619,0.18631611948221619,0.012384701773395743,0.017533957575637277,1.4444404094292356,Low
b21a,2002-09-05,-74.6696,-103.3756,-74.6696,-103.3756,-74.6681082570247,-103.37854299356745,0.1870841781875112,0.1870841781875112,0.012435755745730364,0.017606238539794684,1.4503948863356093,Low
b21a,2002-09-06,-74.6696,-103.3756,-74.6696,-103.3756,-74.66804357592667,-103.37866033830593,0.19505678036478596,0.19505678036478596,0.012965706136484925,0.018356529329084725,1.5122035413524846,Low
b21a,2002-09-07,-74.6696,-103.3756,-74.6696,-103.3756,-74.6681057968426,-103.37869925890763,0.1894925411916709,0.1894925411916709,0.01259584311579522,0.017832886319165707,1.4690660397143416,Low
b21a,2002-09-08,-74.6696,-103.3756,-74.6696,-103.3756,-74.66597269026315,-103.37434594560855,0.4050202302352732,0.4050202302352732,0.02692228014192149,0.038115905129174656,3.1399730136822757,Low
b21a,2002-09-09,-74.6696,-103.3756,-74.6696,-103.3756,-74.66799763269087,-103.3795804583427,0.21316917581149858,0.21316917581149858,0.014169663242465535,0.020061062325147566,1.6526222875538348,Low
b21a,2002-09-10,-74.6696,-103.3756,-74.6696,-103.3756,-74.66811555487018,-103.37864808017684,0.18781934954576768,0.18781934954576768,0.012484623648570182,0.017675424520279443,1.4560943997253888,Low
b21a,2002-09-11,-74.6696,-103.3756,-74.6696,-103.3756,-74.66788606288151,-103.37925843160163,0.21883725127429834,0.21883725127429834,0.014546428411421179,0.020594477227607082,1.696564793789554,Low
b21a,2002-09-12,-74.6696,-103.3756,-74.6696,-103.3756,-74.6680707676768,-103.37898130027813,0.19696892336134628,0.19696892336134628,0.013092809045381366,0.018536478515840088,1.5270276833564855,Low
b21a,2002-09-13,-74.6696,-103.3756,-74.6696,-103.3756,-74.66802972328722,-103.37857990857621,0.19535296143223266,0.19535296143223266,0.012985393720154266,0.018384402528063695,1.5144997243318037,Low
b21a,2002-09-14,-74.6696,-103.3756,-74.6696,-103.3756,-74.66793364696947,-103.37819095067668,0.2003366652821369,0.2003366652821369,0.01331666771877294,0.018853412145248757,1.5531365489363267,Low
b21a,2002-09-15,-74.6696,-103.3756,-74.6696,-103.3756,-74.6680749533795,-103.37887912014314,0.1950652375990413,0.1950652375990413,0.01296626830107042,0.01835732522794228,1.5122691071819163,Low
b21a,2002-09-16,-74.6696,-103.3756,-74.6696,-103.3756,-74.66792431973015,-103.37850906441776,0.20501827732776812,0.20501827732776812,0.013627861238501725,0.01929399231202024,1.589431366790913,Low
b21a,2002-09-17,-74.6696,-103.3756,-74.6696,-103.3756,-74.66690261885718,-103.37775602321283,0.3065602652463801,0.3065602652463801,0.02037750394974227,0.02884997122172889,2.3766490858536917,Low
b21a,2002-09-18,-74.6696,-103.3756,-74.7147,-103.3253,-74.66782293345963,-103.3787328026619,5.443415699693027,0.21801201332573072,0.36183170976654655,0.02051681520233411,22.530575194086158,Low
b21a,2002-09-19,-74.7147,-103.3253,-74.7674,-102.8871,-74.7269433902621,-103.3149661600054,13.300226147689239,1.3946717323747675,0.8840852569043215,0.1312506671744731,58.29514210123822,High
b21a,2002-09-20,-74.7674,-102.8871,-74.7674,-102.8871,-74.76853280436508,-102.76002358386243,3.7145581379203647,3.7145581379203647,0.24691204865113653,0.34957203372170165,28.79760426793626,Moderate
b21a,2002-09-21,-74.7674,-102.8871,-74.7533,-102.5514,-74.75231341058577,-102.8481895081964,8.67954593927398,2.026743879863532,0.5769419644694592,0.19073412061698528,42.24588269284696,Moderate
b21a,2002-09-22,-74.7533,-102.5514,-74.7533,-102.5514,-74.74768061587301,-102.52939464365079,0.8970159177462952,0.8970159177462952,0.05962594464799987,0.08441695270460016,6.9542347870639984,Low
b21a,2002-09-23,-74.7533,-102.5514,-74.7533,-102.5514,-74.74306528904208,-102.53439701221205,1.2419810077754205,1.2419810077754205,0.08255627281346554,0.11688114995417799,9.628622366975053,Low
b21a,2002-09-24,-74.7533,-102.5514,-74.7533,-102.5514,-74.75117725982241,-102.55605829702556,0.2725274136829351,0.2725274136829351,0.01811529111339269,0.025647185670217,2.112804893612241,Low
b21a,2002-09-25,-74.7533,-102.5514,-74.7533,-102.5514,-74.75129301377677,-102.55667750944235,0.27133354774649415,0.27133354774649415,0.01803593311891896,0.02553483256443781,2.10354928971265,Low
b21a,2002-09-26,-74.7533,-102.5514,-74.7074,-102.4953,-74.75113985039971,-102.55568954464677,5.175232392921691,0.27098068054852154,0.34400517771877537,0.025501624710515775,21.660375651547152,Low
b21a,2002-09-27,-74.7074,-102.4953,-74.7074,-102.4953,-74.68870969275285,-102.48933557598097,2.085624419143759,2.085624419143759,0.13863446981501043,0.1962752883948419,16.169079724694303,Low
b21a,2002-09-28,-74.7074,-102.4953,-74.7074,-102.4953,-74.70281021808186,-102.49359949390474,0.5127920689069818,0.5127920689069818,0.03408603003768415,0.04825816685279612,3.975488476372894,Low
b21a,2002-09-29,-74.7074,-102.4953,-74.7074,-102.4953,-74.70556536358116,-102.49574873558379,0.20442635935776443,0.20442635935776443,0.013588515595445279,0.0192382877138183,1.5848424442794489,Low
b21a,2002-09-30,-74.7074,-102.4953,-74.7074,-102.4953,-74.70571614539311,-102.49721721915527,0.1954973000249823,0.1954973000249823,0.012994988115049157,0.01839798603747143,1.5156187284018066,Low
b21a,2002-10-01,-74.7074,-102.4953,-74.7074,-102.4953,-74.7056552664598,-102.49789477520893,0.2083980072491172,0.2083980072491172,0.013852516771618525,0.019612054115919625,1.6156331709338965,Low
b21a,2002-10-02,-74.7074,-102.4953,-74.7074,-102.4953,-74.70572836881027,-102.49749718318901,0.1967305445623132,0.1967305445623132,0.013076963662044007,0.018514045010028606,1.5251796201237848,Low
b21a,2002-10-03,-74.7074,-102.4953,-74.7074,-102.4953,-74.70579316833984,-102.49718249069537,0.18700757117766262,0.18700757117766262,0.012430663567053808,0.0175990291578882,1.4498009803387566,Low
b21a,2002-10-04,-74.7074,-102.4953,-74.7074,-102.4953,-74.70581370933381,-102.49734561322718,0.18631164803611622,0.18631164803611622,0.012384404549910208,0.01753353677390291,1.4444057439507287,Low
b21a,2002-10-05,-74.7074,-102.4953,-74.7074,-102.4953,-74.70580959079363,-102.49788769197299,0.1924428821328814,0.1924428821328814,0.012791956542740115,0.018110538907898314,1.4919389488803396,Low
b21a,2002-10-06,-74.7074,-102.4953,-74.7074,-102.4953,-74.7057155062884,-102.49848271625308,0.209278439300318,0.209278439300318,0.013911040362686027,0.019694910383412142,1.622458837097647,Low
b21a,2002-10-07,-74.7074,-102.4953,-74.7074,-102.4953,-74.7058104626412,-102.49786856144385,0.19213311205105665,0.19213311205105665,0.012771365677642765,0.018081386865187187,1.4895374152660532,Low
b21a,2002-10-08,-74.7074,-102.4953,-74.7074,-102.4953,-74.70579514750412,-102.49793459850675,0.1944623202900025,0.1944623202900025,0.01292619151604927,0.018300585496846104,1.5075949108368003,Low
b21a,2002-10-09,-74.7074,-102.4953,-74.7074,-102.4953,-74.70587657153271,-102.49881961812498,0.19837148901177984,0.19837148901177984,0.01318603961151006,0.018668472068948068,1.5379012594485262,Low
b21a,2002-10-10,-74.7074,-102.4953,-74.7074,-102.4953,-74.70573635307353,-102.4977423971249,0.1983740899162894,0.1983740899162894,0.0131862124973923,0.01866871683654765,1.537921423305444,Low
b21a,2002-10-11,-74.7074,-102.4953,-74.7074,-102.4953,-74.7057155062884,-102.49848271625308,0.209278439300318,0.209278439300318,0.013911040362686027,0.019694910383412142,1.622458837097647,Low
b21a,2002-10-12,-74.7074,-102.4953,-74.7074,-102.4953,-74.70584006785114,-102.49822987520082,0.19357470264085302,0.19357470264085302,0.012867190287899666,0.018217053002465986,1.5007135373726195,Low
b21a,2002-10-13,-74.7074,-102.4953,-74.7074,-102.4953,-74.70583009004541,-102.49845765378414,0.19761082688758874,0.19761082688758874,0.013135477300612835,0.01859688718701715,1.5320041255174561,Low
b21a,2002-10-14,-74.7074,-102.4953,-74.7074,-102.4953,-74.70579459555118,-102.49807308224408,0.19616747469364015,0.19616747469364015,0.013039535593981617,0.01846105526755828,1.520814346341228,Low
b21a,2002-10-15,-74.7074,-102.4953,-74.7074,-102.4953,-74.70580517015922,-102.49797725732094,0.19394326991484004,0.19394326991484004,0.012891689487348689,0.01825173836927062,1.5035709040117462,Low
b21a,2002-10-16,-74.7074,-102.4953,-74.7074,-102.4953,-74.70571007312488,-102.49718464121548,0.19587229554784671,0.19587229554784671,0.013019914609492799,0.018433276358068653,1.518525930892314,Low
b21a,2002-10-17,-74.7074,-102.4953,-74.7074,-102.4953,-74.70567684073454,-102.49706732290937,0.19849393029591686,0.19849393029591686,0.013194178460649913,0.018679994852309655,1.538850501731381,Low
b21a,2002-10-18,-74.7074,-102.4953,-74.7043,-102.6408,-74.70578935349303,-102.497193811097,4.215495765329869,0.18751097774385403,0.28021009682743137,0.017646404067796304,17.51846197235773,Low
b21a,2002-10-19,-74.7043,-102.6408,-74.7043,-102.6408,-74.7044008330698,-102.64243198698837,0.049166887997877,0.049166887997877,0.003268194113702428,0.004627029216133772,0.3811728154674966,Low
b21a,2002-10-20,-74.7043,-102.6408,-74.7043,-102.6408,-74.6963948214824,-102.6553108121707,0.9766974697134434,0.9766974697134434,0.0649224925832882,0.09191567560434512,7.571976579171097,Low
b21a,2002-10-21,-74.7043,-102.6408,-74.7043,-102.6408,-74.70263322500406,-102.64266095011867,0.19320952338008981,0.19320952338008981,0.012842916294586849,0.018182686476995624,1.497882436755036,Low
b21a,2002-10-22,-74.7043,-102.6408,-74.7043,-102.6408,-74.70257684073454,-102.64256732290937,0.19849660876035657,0.19849660876035657,0.013194356502052819,0.01868024691896918,1.5388712668819364,Low
b21a,2002-10-23,-74.7043,-102.6408,-74.7043,-102.6408,-74.70307070297311,-102.64428651848007,0.1707184374621834,0.1707184374621834,0.011347901303789563,0.016066080853120845,1.3235173123522075,Low
b21a,2002-10-24,-74.7043,-102.6408,-74.7043,-102.6408,-74.70270599758045,-102.64275087295101,0.18625487457813847,0.18625487457813847,0.012380630736094994,0.017528193900691668,1.4439656001933663,Low
b21a,2002-10-25,-74.7043,-102.6408,-74.7043,-102.6408,-74.70259155602314,-102.64372928985699,0.2085012010994249,0.2085012010994249,0.01385937621601046,0.019621765549360758,1.6164331949350579,Low
b21a,2002-10-26,-74.7043,-102.6408,-74.7043,-102.6408,-74.70275116882773,-102.64479667652553,0.20834116554023435,0.20834116554023435,0.013848738421066997,0.019606704819708172,1.6151924980523467,Low
b21a,2002-10-27,-74.7043,-102.6408,-74.7043,-102.6408,-74.70279685318322,-102.64531084517746,0.21318130424456938,0.21318130424456938,0.014170469436942845,0.020062203715551754,1.6527163148386408,Low
b21a,2002-10-28,-74.7043,-102.6408,-74.7043,-102.6408,-74.70117849338233,-102.65575090661028,0.5593282087200456,0.5593282087200456,0.0371793545169161,0.052637619921504265,4.336266067875137,Low
b21a,2002-10-29,-74.7043,-102.6408,-74.7043,-102.6408,-74.7027730138974,-102.64410687404072,0.19555027392706334,0.19555027392706334,0.012998509366891831,0.018402971339625027,1.516029415598511,Low
b21a,2002-10-30,-74.7043,-102.6408,-74.7043,-102.6408,-74.70206004365984,-102.64034149154591,0.24943469822658457,0.24943469822658457,0.016580284937547096,0.023473961505591986,1.9337755564765051,Low
b21a,2002-10-31,-74.7043,-102.6408,-74.7043,-102.6408,-74.7026054094967,-102.64322749271038,0.2014366120652893,0.2014366120652893,0.013389782771371749,0.018956926646757542,1.5616640321526067,Low
b21a,2002-11-01,-74.7043,-102.6408,-74.7043,-102.6408,-74.70279793050945,-102.64383673887856,0.18929365980213936,0.18929365980213936,0.012582623182359124,0.01781416986104968,1.4675241853835346,Low
b21a,2002-11-02,-74.7043,-102.6408,-74.7043,-102.6408,-74.70268968421006,-102.64379026063044,0.1993907652255492,0.1993907652255492,0.013253792374756369,0.01876439477246806,1.5458033333841044,Low
b21a,2002-11-03,-74.7043,-102.6408,-74.7043,-102.6408,-74.70262929805536,-102.64273838302793,0.19428106445968024,0.19428106445968024,0.012914143179010752,0.018283527756227422,1.506189700989742,Low
b21a,2002-11-04,-74.7043,-102.6408,-74.7043,-102.6408,-74.7015628658542,-102.64528411488699,0.33156659636898955,0.33156659636898955,0.02203971092496785,0.031203283164059376,2.5705139820604463,Low
b21a,2002-11-05,-74.7043,-102.6408,-74.7043,-102.6408,-74.70148507063625,-102.64628249141224,0.35190942133231856,0.35190942133231856,0.023391927904901612,0.033117718860052235,2.728224428696186,Low
b21a,2002-11-06,-74.7043,-102.6408,-74.7043,-102.6408,-74.70280975417975,-102.64380484496189,0.1876934156457397,0.1876934156457397,0.01247625264020364,0.0176635730515683,1.4551180804749504,Low
b21a,2002-11-07,-74.7043,-102.6408,-74.7043,-102.6408,-74.70273037843451,-102.64364225615968,0.19342650074151094,0.19342650074151094,0.012857339093431345,0.018203105922509004,1.499564582506241,Low
b21a,2002-11-08,-74.7043,-102.6408,-74.7043,-102.6408,-74.70280309562683,-102.6440207501357,0.1913933453588161,0.1913933453588161,0.012722192316310683,0.01801176842404714,1.4838022759405265,Low
b21a,2002-11-09,-74.7043,-102.6408,-74.7043,-102.6408,-74.70265705383413,-102.64371580094752,0.20171960254859347,0.20171960254859347,0.013408593557846753,0.018983558497734015,1.563857953380166,Low
b21a,2002-11-10,-74.7043,-102.6408,-74.7043,-102.6408,-74.70031246684721,-102.64119843039974,0.44354749958074197,0.44354749958074197,0.029483243424717136,0.04174165424892851,3.4386607754401686,Low
b21a,2002-11-11,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271039332107,-102.64350342577296,0.19373162539262204,0.19373162539262204,0.0128776211700344,0.018231820790029492,1.5019301018032438,Low
b21a,2002-11-12,-74.7043,-102.6408,-74.7043,-102.6408,-74.70257308769489,-102.64253423097388,0.19864865321575198,0.19864865321575198,0.013204463116776245,0.018694555616670286,1.5400500116733862,Low
b21a,2002-11-13,-74.7043,-102.6408,-74.7043,-102.6408,-74.70259001772968,-102.64256198783426,0.1970415070304765,0.1970415070304765,0.013097633786784819,0.018543309266602557,1.5275903978711913,Low
b21a,2002-11-14,-74.7043,-102.6408,-74.7043,-102.6408,-74.70268549780546,-102.6438283507028,0.2003019683102668,0.2003019683102668,0.013314361360899852,0.018850146860234965,1.5528675560633898,Low
b21a,2002-11-15,-74.7043,-102.6408,-74.7043,-102.6408,-74.70258303505013,-102.64258406611388,0.19796110161735295,0.19796110161735295,0.013158760568206331,0.01862985106726848,1.534719676783119,Low
b21a,2002-11-16,-74.7043,-102.6408,-74.7043,-102.6408,-74.70257829383573,-102.6428048195544,0.20027466389136556,0.20027466389136556,0.013312546396708199,0.01884757727836533,1.5526558749371053,Low
b21a,2002-11-17,-74.7043,-102.6408,-74.7043,-102.6408,-74.70222023107267,-102.64062066193998,0.2313195859347189,0.2313195859347189,0.015376147238942086,0.021769172830912686,1.7933357475730327,Low
b21a,2002-11-18,-74.7043,-102.6408,-74.7043,-102.6408,-74.70270122990827,-102.64362987803189,0.19620218896827257,0.19620218896827257,0.013041843101994327,0.018464322180911593,1.5210834733561232,Low
b21a,2002-11-19,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271033979364,-102.64276786897805,0.1859496310311643,0.1859496310311643,0.012360340756312062,0.01749946784404259,1.4415991591404271,Low
b21a,2002-11-20,-74.7043,-102.6408,-74.7043,-102.6408,-74.70269722839704,-102.64275308083946,0.18720285102087902,0.18720285102087902,0.012443644100500466,0.017617406679360036,1.4513149132044294,Low
b21a,2002-11-21,-74.7043,-102.6408,-74.7043,-102.6408,-74.70256964511213,-102.64382059565833,0.2118298191679419,0.2118298191679419,0.01408063427038967,0.01993501728603858,1.6422387476649234,Low
b21a,2002-11-22,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271576060051,-102.64280228816978,0.18569363456468035,0.18569363456468035,0.012343324301153712,0.017475376363416454,1.4396145126058808,Low
b21a,2002-11-23,-74.7043,-102.6408,-74.7043,-102.6408,-74.70224519757905,-102.64055899478011,0.22859296045989452,0.22859296045989452,0.015194904502418331,0.021512573801622654,1.7721972222100062,Low
b21a,2002-11-24,-74.7043,-102.6408,-74.7043,-102.6408,-74.70225380797478,-102.64064037397014,0.2275743534420534,0.2275743534420534,0.015127196221592665,0.021416714075224812,1.7643003363045524,Low
b21a,2002-11-25,-74.7043,-102.6408,-74.7043,-102.6408,-74.70269605022521,-102.64270103781101,0.18686630442554697,0.18686630442554697,0.012421273361846064,0.017585734735240673,1.4487057911203909,Low
b21a,2002-11-26,-74.7043,-102.6408,-74.7043,-102.6408,-74.70267963049432,-102.64511804758706,0.22024706118347848,0.22024706118347848,0.014640140513900002,0.020727152528090875,1.7074945319576353,Low
b21a,2002-11-27,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271625708568,-102.64368949443178,0.19544153200794745,0.19544153200794745,0.012991281134346737,0.018392737784945108,1.5151863794586087,Low
b21a,2002-11-28,-74.7043,-102.6408,-74.7043,-102.6408,-74.70270649406564,-102.64363807921302,0.1957741545924002,0.1957741545924002,0.013013391038326013,0.018424040445717035,1.5177650801282423,Low
b21a,2002-11-29,-74.7043,-102.6408,-74.7043,-102.6408,-74.70267156746904,-102.6427327139843,0.18974194220003832,0.18974194220003832,0.012612421161319132,0.017856357110164298,1.47099955408572,Low
b21a,2002-11-30,-74.7043,-102.6408,-74.7043,-102.6408,-74.7027128984445,-102.64357215558672,0.19431261876252823,0.19431261876252823,0.012916240639131356,0.01828649728891736,1.5064343299045757,Low
b21a,2002-12-01,-74.7043,-102.6408,-74.7043,-102.6408,-74.70273106708188,-102.64383694473904,0.1958878744492258,0.1958878744492258,0.013020950161586055,0.018434742467370497,1.518646708389983,Low
b21a,2002-12-02,-74.7043,-102.6408,-74.7043,-102.6408,-74.70281216689392,-102.64385830627216,0.1881991233662293,0.1881991233662293,0.01250986776336192,0.017711164519989706,1.4590386466013034,Low
b21a,2002-12-03,-74.7043,-102.6408,-74.7043,-102.6408,-74.70272012640729,-102.64543877570513,0.22221250543079707,0.22221250543079707,0.014770786433978863,0.02091211782334035,1.7227318989723457,Low
b21a,2002-12-04,-74.7043,-102.6408,-74.7043,-102.6408,-74.70254642407163,-102.6438478976497,0.2145104626857544,0.2145104626857544,0.014258820519766032,0.020187289015652494,1.6630207918120616,Low
b21a,2002-12-05,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271625708568,-102.64368949443178,0.19544153200794745,0.19544153200794745,0.012991281134346737,0.018392737784945108,1.5151863794586087,Low
b21a,2002-12-06,-74.7043,-102.6408,-74.7043,-102.6408,-74.70274029914656,-102.6437694275646,0.19407718649304456,0.19407718649304456,0.012900591115872221,0.018264341077009694,1.504609110032721,Low
b21a,2002-12-07,-74.7043,-102.6408,-74.7043,-102.6408,-74.70281061865298,-102.64388335642319,0.1887016022744267,0.1887016022744267,0.012543268262700039,0.017758452129260825,1.4629341809324354,Low
b21a,2002-12-08,-74.7043,-102.6408,-74.7043,-102.6408,-74.70277987157661,-102.6442363711484,0.19680695281269164,0.19680695281269164,0.013082042628891287,0.018521235686950643,1.5257719852115028,Low
b21a,2002-12-09,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271039332107,-102.64350342577296,0.19373162539262204,0.19373162539262204,0.0128776211700344,0.018231820790029492,1.5019301018032438,Low
b21a,2002-12-10,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271625708568,-102.64368949443178,0.19544153200794745,0.19544153200794745,0.012991281134346737,0.018392737784945108,1.5151863794586087,Low
b21a,2002-12-11,-74.7043,-102.6408,-74.7043,-102.6408,-74.70281061865298,-102.64388335642319,0.1887016022744267,0.1887016022744267,0.012543268262700039,0.017758452129260825,1.4629341809324354,Low
b21a,2002-12-12,-74.7043,-102.6408,-74.7043,-102.6408,-74.70266612436201,-102.64272819408718,0.19028016951581325,0.19028016951581325,0.012648197908981612,0.017907008953639107,1.475172232684461,Low
b21a,2002-12-13,-74.7043,-102.6408,-74.7043,-102.6408,-74.70129649013508,-102.63913962597172,0.33750836714571136,0.33750836714571136,0.02243466901705393,0.03176245516169829,2.616578347491167,Low
b21a,2002-12-14,-74.7043,-102.6408,-74.7043,-102.6408,-74.70200019841742,-102.64230225217379,0.25949570744651007,0.25949570744651007,0.017249054763123328,0.024420789452205095,2.0117748638756034,Low
b21a,2002-12-15,-74.7043,-102.6408,-74.7043,-102.6408,-74.70270517015922,-102.64347725732094,0.1939495606450362,0.1939495606450362,0.012892107641277791,0.01825233038136644,1.503619673731325,Low
b21a,2002-12-16,-74.7043,-102.6408,-74.7043,-102.6408,-74.7026972794161,-102.64275940728928,0.18725433326476174,0.18725433326476174,0.012447066199666575,0.01762225160358155,1.4517140361232566,Low
b21a,2002-12-17,-74.7043,-102.6408,-74.7043,-102.6408,-74.70221543812353,-102.64135939251825,0.23237285436402902,0.23237285436402902,0.015446159513889578,0.02186829449578315,1.8015013506647006,Low
b21a,2002-12-18,-74.7043,-102.6408,-74.7043,-102.6408,-74.70264150554422,-102.64397320420817,0.20657741057114876,0.20657741057114876,0.013731499078844892,0.019440720229176176,1.6015187538977405,Low
b21a,2002-12-19,-74.7043,-102.6408,-74.7043,-102.6408,-74.7028071807555,-102.64387032892976,0.1888546421898532,0.1888546421898532,0.012553441047090623,0.017772854508356764,1.464120643159708,Low
b21a,2002-12-20,-74.7043,-102.6408,-74.7043,-102.6408,-74.70273560159636,-102.64366842461172,0.19323562919915624,0.19323562919915624,0.012844651586114959,0.018185143260258715,1.498084825577246,Low
b21a,2002-12-21,-74.7043,-102.6408,-74.7043,-102.6408,-74.70271604150288,-102.64278450995248,0.1854996750844993,0.1854996750844993,0.012330431534146537,0.017457123099520994,1.4381108160296319,Low
b21a,2002-12-22,-74.7043,-102.6408,-74.7043,-102.6408,-74.70259996508493,-102.64261182297425,0.19636499390495615,0.19636499390495615,0.01305266498146276,0.01847964353292798,1.522345640204885,Low
b21a,2002-12-23,-74.7043,-102.6408,-74.7043,-102.6408,-74.70269459555118,-102.64357308224407,0.1961741472743348,0.1961741472743348,0.013039979130065299,0.018461683215087163,1.5208660764074045,Low
b21a,2002-12-24,-74.7043,-102.6408,-74.7043,-102.6408,-74.70275062524293,-102.64293816516914,0.1833450691361529,0.1833450691361529,0.012187211762375787,0.017254356052871938,1.4214069478574247,Low
b21a,2002-12-25,-74.7043,-102.6408,-74.7043,-102.6408,-74.70190380701025,-102.64088494218389,0.26645615540467393,0.26645615540467393,0.01771172579991104,0.025075827779243276,2.0657366591643935,Low
b21a,2002-12-26,-74.7043,-102.6408,-74.7601,-102.4891,-74.7026383056694,-102.64307411406605,7.820098475783268,0.19644595837704648,0.5198132492793069,0.018487262989702366,31.928285476346506,Moderate
b21a,2002-12-27,-74.7601,-102.4891,-74.7601,-102.4891,-74.76292593052501,-102.47384180513836,0.5455284664407548,0.5455284664407548,0.036262065700716536,0.05133894487206546,4.229281736925611,Low
b21a,2002-12-28,-74.7601,-102.4891,-74.7601,-102.4891,-74.756303472858,-102.48558432137877,0.43448415654630995,0.43448415654630995,0.028880789912571408,0.04088871531535252,3.3683960073683847,Low
b21a,2002-12-29,-74.7601,-102.4891,-74.7601,-102.4891,-74.75804854494663,-102.49407187493249,0.2704738166672131,0.2704738166672131,0.017978785551377267,0.025453924437366122,2.096884110577281,Low
b21a,2002-12-30,-74.7601,-102.4891,-74.7601,-102.4891,-74.75794314640177,-102.49542304617638,0.30278767381311955,0.30278767381311955,0.0201267343440654,0.02849493775320865,2.34740157077227,Low
c16,2002-01-05,-77.0372,167.9793,-77.0372,167.9793,-77.03553240492558,167.97654079109975,0.1977898049453874,0.1977898049453874,0.013147374230819292,0.01861373056954966,1.5333916766311442,Low
c16,2002-01-06,-77.0372,167.9793,-77.0372,167.9793,-77.03562639762967,167.976631008911,0.18721452936246952,0.18721452936246952,0.012444420376746495,0.017618505712264816,1.4514054510953822,Low
c16,2002-01-07,-77.0372,167.9793,-77.0372,167.9793,-77.03521327259465,167.9763049332779,0.23320559223075216,0.23320559223075216,0.015501512803575092,0.02194666232819254,1.8079572613422072,Low
c16,2002-01-08,-77.0372,167.9793,-77.0372,167.9793,-77.03590880179661,167.9766641359297,0.1579136510563776,0.1579136510563776,0.010496748642663678,0.014861039752928084,1.224246508676944,Low
c16,2002-01-09,-77.0372,167.9793,-77.0372,167.9793,-77.03563010427793,167.97688931216305,0.18463148286349024,0.18463148286349024,0.012272721542283994,0.01737541870586479,1.4313800407716313,Low
c16,2002-01-10,-77.0372,167.9793,-77.0372,167.9793,-77.035569246122,167.97718198586443,0.1888715522975326,0.1888715522975326,0.012554565086390858,0.017774445895679957,1.4642517410106497,Low
c16,2002-01-11,-77.0372,167.9793,-77.0372,167.9793,-77.03568546217814,167.9757443097035,0.1903374695234281,0.1903374695234281,0.012652006723312306,0.017912401379723303,1.4756164585876703,Low
c16,2002-01-12,-77.0372,167.9793,-77.0372,167.9793,-77.03552022837758,167.97643560700584,0.19998208355304178,0.19998208355304178,0.013293098158708347,0.018820042939125703,1.5503876070875289,Low
c16,2002-01-13,-77.0372,167.9793,-77.0372,167.9793,-77.03563010427793,167.97688931216305,0.18463148286349024,0.18463148286349024,0.012272721542283994,0.01737541870586479,1.4313800407716313,Low
